"Time (s) Run #7","Angle (rad) Run #7","Angular Velocity (rad/s) Run #7","Angular Acceleration (rad/s²) Run #7","State Run #7"
2305.600,-0.489,-3.651,-8.242,
2305.650,-0.689,-3.971,-2.133,
2305.700,-0.899,-3.912,5.381,
2305.750,-1.095,-3.447,13.381,
2305.800,-1.257,-2.560,20.702,
2305.850,-1.366,-1.309,26.034,
2305.900,-1.396,0.160,28.265,
2305.950,-1.348,1.644,27.198,
2305.987,,,,1.00
2306.000,-1.226,2.967,23.416,
2306.045,,,,0.00
2306.050,-1.043,4.043,17.744,
2306.100,-0.812,4.785,10.957,
2306.150,-0.550,5.149,4.072,
2306.200,-0.284,5.149,-1.697,
2306.250,-0.026,4.901,-5.575,
2306.300,0.209,4.523,-7.563,
2306.350,0.428,4.102,-8.145,
2306.400,0.620,3.680,-7.805,
2306.450,0.794,3.302,-7.030,
2306.500,0.947,2.982,-6.206,
2306.550,1.091,2.691,-5.624,
2306.600,1.217,2.429,-5.284,
2306.650,1.331,2.167,-5.091,
2306.700,1.436,1.920,-5.042,
2306.750,1.523,1.673,-5.139,
2306.800,1.601,1.411,-5.478,
2306.850,1.667,1.134,-5.915,
2306.900,1.715,0.814,-6.206,
2306.950,1.750,0.495,-6.157,
2307.000,1.763,0.189,-5.721,
2307.050,1.767,-0.087,-5.042,
2307.100,1.754,-0.320,-4.169,
2307.150,1.732,-0.509,-3.103,
2307.200,1.702,-0.640,-1.794,
2307.250,1.667,-0.698,-0.194,
2307.300,1.628,-0.669,1.551,
2307.306,,,,1.00
2307.350,1.597,-0.538,3.200,
2307.365,,,,0.00
2307.400,1.571,-0.335,4.703,
2307.450,1.562,-0.073,6.157,
2307.500,1.562,0.276,7.660,
2307.550,1.584,0.698,9.163,
2307.600,1.632,1.193,10.714,
2307.650,1.702,1.760,12.508,
2307.700,1.802,2.429,14.496,
2307.750,1.942,3.214,16.435,
2307.800,2.121,4.087,17.938,
2307.850,2.347,5.032,18.374,
2307.900,2.622,5.992,16.775,
2307.950,2.950,6.821,12.023,
2308.000,3.316,7.330,3.491,
2308.050,3.700,7.301,-8.581,
2308.100,4.071,6.560,-22.738,
2308.150,4.385,5.018,-36.264,
2308.200,4.599,2.793,-46.009,
2308.250,4.677,0.189,-49.693,
2308.300,4.616,-2.414,-46.736,
2308.350,4.424,-4.683,-38.058,
2308.400,4.128,-6.356,-25.598,
2308.450,3.761,-7.287,-12.023,
2308.500,3.373,-7.490,-0.048,
2308.550,2.993,-7.156,8.581,
2308.600,2.649,-6.501,13.526,
2308.628,,,,1.00
2308.650,2.339,-5.701,15.466,
2308.686,,,,0.00
2308.700,2.077,-4.887,15.320,
2308.750,1.854,-4.131,13.963,
2308.800,1.667,-3.476,12.120,
2308.850,1.510,-2.923,10.230,
2308.900,1.379,-2.458,8.484,
2308.950,1.265,-2.080,6.836,
2309.000,1.174,-1.774,5.042,
2309.050,1.091,-1.556,2.909,
2309.100,1.021,-1.469,0.388,
2309.150,0.951,-1.513,-2.327,
2309.200,0.873,-1.702,-5.139,
2309.250,0.785,-2.022,-8.193,
2309.300,0.676,-2.502,-11.442,
2309.350,0.541,-3.171,-14.496,
2309.400,0.367,-3.985,-16.484,
2309.450,0.144,-4.887,-16.435,
2309.500,-0.122,-5.730,-13.478,
2309.550,-0.436,-6.356,-6.933,
2309.600,-0.772,-6.560,3.103,
2309.650,-1.113,-6.138,15.514,
2309.700,-1.414,-5.018,28.022,
2309.750,-1.636,-3.243,38.009,
2309.800,-1.754,-1.047,43.488,
2309.850,-1.745,1.294,43.633,
2309.900,-1.619,3.491,38.785,
2309.939,,,,1.00
2309.950,-1.383,5.309,30.010,
2309.997,,,,0.00
2310.000,-1.069,6.574,19.102,
2310.050,-0.702,7.214,8.242,
2310.100,-0.327,7.316,-0.436,
2310.150,0.039,7.039,-5.672,
2310.200,0.384,6.618,-7.321,
2310.250,0.698,6.210,-5.915,
2310.300,0.999,5.949,-2.376,
2310.350,1.287,5.934,2.424,
2310.400,1.580,6.181,7.563,
2310.450,1.898,6.705,12.023,
2310.500,2.243,7.447,14.544,
2310.550,2.635,8.276,13.381,
2310.600,3.076,8.974,6.933,
2310.650,3.547,9.192,-5.333,
2310.700,4.023,8.610,-21.914,
2310.750,4.446,7.039,-39.367,
2310.800,4.760,4.552,-53.572,
2310.850,4.922,1.440,-61.183,
2310.900,4.913,-1.862,-60.602,
2310.950,4.725,-4.901,-52.117,
2311.000,4.398,-7.287,-37.815,
2311.050,3.966,-8.770,-21.089,
2311.100,3.486,-9.338,-5.818,
2311.150,3.006,-9.178,4.994,
2311.200,2.557,-8.625,10.230,
2311.247,,,,1.00
2311.250,2.142,-7.985,10.617,
2311.300,1.763,-7.461,7.805,
2311.305,,,,0.00
2311.350,1.405,-7.156,3.588,
2311.400,1.056,-7.112,-0.388,
2311.450,0.702,-7.258,-2.570,
2311.500,0.332,-7.476,-1.648,
2311.550,-0.048,-7.563,3.006,
2311.600,-0.436,-7.301,11.151,
2311.650,-0.798,-6.530,21.380,
2311.700,-1.108,-5.163,31.416,
2311.750,-1.335,-3.287,38.640,
2311.800,-1.449,-1.120,41.064,
2311.850,-1.444,1.018,38.155,
2311.900,-1.335,2.851,30.689,
2311.950,-1.143,4.189,20.120,
2312.000,-0.894,4.916,8.096,
2312.050,-0.628,4.989,-3.588,
2312.100,-0.375,4.480,-13.381,
2312.150,-0.166,3.549,-20.362,
2312.200,-0.013,2.342,-24.386,
2312.250,0.074,1.018,-25.744,
2312.300,0.087,-0.305,-24.968,
2312.350,0.039,-1.527,-22.592,
2312.400,-0.070,-2.603,-18.714,
2312.450,-0.227,-3.462,-13.138,
2312.500,-0.428,-3.985,-5.721,
2312.549,,,,1.00
2312.550,-0.641,-4.087,3.151,
2312.600,-0.851,-3.694,12.557,
2312.607,,,,0.00
2312.650,-1.030,-2.807,21.089,
2312.700,-1.148,-1.498,27.198,
2312.750,-1.187,0.044,29.768,
2312.800,-1.143,1.614,28.459,
2312.850,-1.021,3.011,23.756,
2312.900,-0.829,4.072,16.678,
2312.950,-0.598,4.712,8.630,
2313.000,-0.345,4.916,0.873,
2313.050,-0.092,4.756,-5.721,
2313.100,0.140,4.291,-10.811,
2313.150,0.345,3.622,-14.447,
2313.200,0.506,2.807,-16.872,
2313.250,0.628,1.905,-18.568,
2313.300,0.698,0.945,-19.926,
2313.350,0.724,-0.087,-21.235,
2313.400,0.694,-1.178,-22.447,
2313.450,0.607,-2.342,-23.320,
2313.500,0.463,-3.534,-23.465,
2313.550,0.253,-4.727,-22.059,
2313.600,-0.013,-5.832,-17.938,
2313.650,-0.336,-6.661,-9.987,
2313.700,-0.698,-6.981,1.939,
2313.750,-1.060,-6.574,16.532,
2313.800,-1.383,-5.338,31.222,
2313.850,-1.623,-3.345,42.906,
2313.858,,,,1.00
2313.900,-1.737,-0.844,49.160,
2313.917,,,,0.00
2313.950,-1.710,1.804,49.015,
2314.000,-1.549,4.262,42.906,
2314.050,-1.270,6.254,32.337,
2314.100,-0.899,7.578,19.635,
2314.150,-0.484,8.189,7.757,
2314.200,-0.061,8.218,-0.776,
2314.250,0.349,7.941,-4.800,
2314.300,0.733,7.592,-4.654,
2314.350,1.104,7.374,-1.551,
2314.400,1.462,7.389,3.103,
2314.450,1.833,7.679,7.660,
2314.500,2.221,8.218,10.278,
2314.550,2.649,8.843,8.969,
2314.600,3.111,9.308,2.279,
2314.650,3.595,9.279,-9.939,
2314.700,4.067,8.465,-26.034,
2314.750,4.477,6.705,-42.567,
2314.800,4.769,4.072,-55.366,
2314.850,4.904,0.902,-61.087,
2314.900,4.861,-2.342,-58.469,
2314.950,4.656,-5.207,-48.433,
2315.000,4.315,-7.359,-33.355,
2315.050,3.888,-8.610,-16.532,
2315.100,3.421,-8.945,-1.503,
2315.150,2.967,-8.581,9.018,
2315.180,,,,1.00
2315.200,2.553,-7.839,14.157,
2315.238,,,,0.00
2315.250,2.182,-7.010,14.884,
2315.300,1.854,-6.269,12.848,
2315.350,1.562,-5.687,9.454,
2315.400,1.292,-5.309,5.624,
2315.450,1.038,-5.134,1.988,
2315.500,0.785,-5.134,-0.921,
2315.550,0.528,-5.265,-2.618,
2315.600,0.262,-5.454,-2.618,
2315.650,-0.017,-5.600,-0.582,
2315.700,-0.305,-5.585,3.491,
2315.750,-0.585,-5.309,9.211,
2315.800,-0.846,-4.698,15.805,
2315.850,-1.069,-3.723,22.011,
2315.900,-1.230,-2.429,26.228,
2315.950,-1.318,-0.974,27.247,
2316.000,-1.326,0.422,24.871,
2316.050,-1.265,1.600,19.926,
2316.100,-1.156,2.458,13.526,
2316.150,-1.008,2.967,6.545,
2316.200,-0.846,3.113,-0.291,
2316.250,-0.685,2.909,-6.254,
2316.300,-0.545,2.429,-10.617,
2316.350,-0.436,1.774,-12.945,
2316.400,-0.367,1.062,-13.187,
2316.450,-0.332,0.393,-11.684,
2316.493,,,,1.00
2316.500,-0.332,-0.145,-9.018,
2316.550,-0.353,-0.524,-5.721,
2316.551,,,,0.00
2316.600,-0.388,-0.727,-2.182,
2316.650,-0.432,-0.742,1.212,
2316.700,-0.471,-0.582,3.975,
2316.750,-0.493,-0.305,5.721,
2316.800,-0.502,0.029,6.351,
2316.850,-0.493,0.364,5.866,
2316.900,-0.463,0.654,4.315,
2316.950,-0.423,0.829,1.939,
2317.000,-0.375,0.858,-0.873,
2317.050,-0.332,0.742,-3.636,
2317.100,-0.297,0.480,-6.060,
2317.150,-0.279,0.116,-7.999,
2317.200,-0.284,-0.335,-9.357,
2317.250,-0.310,-0.844,-10.036,
2317.300,-0.367,-1.367,-9.890,
2317.350,-0.449,-1.862,-8.824,
2317.400,-0.554,-2.283,-6.642,
2317.450,-0.681,-2.574,-3.151,
2317.500,-0.820,-2.647,1.600,
2317.550,-0.956,-2.443,7.078,
2317.600,-1.073,-1.934,12.363,
2317.650,-1.161,-1.164,16.484,
2317.700,-1.196,-0.218,18.811,
2317.750,-1.182,0.785,19.247,
2317.799,,,,1.00
2317.800,-1.117,1.760,17.890,
2317.850,-1.004,2.633,14.981,
2317.856,,,,0.00
2317.900,-0.846,3.302,10.908,
2317.950,-0.663,3.738,6.351,
2318.000,-0.467,3.927,1.988,
2318.050,-0.262,3.912,-1.842,
2318.100,-0.070,3.723,-4.945,
2318.150,0.113,3.389,-7.272,
2318.200,0.275,2.967,-8.824,
2318.250,0.410,2.487,-9.890,
2318.300,0.524,1.978,-10.957,
2318.350,0.611,1.411,-12.217,
2318.400,0.668,0.756,-13.575,
2318.450,0.689,0.044,-14.932,
2318.500,0.672,-0.727,-16.484,
2318.550,0.620,-1.585,-18.374,
2318.600,0.519,-2.560,-20.168,
2318.650,0.367,-3.636,-21.041,
2318.700,0.157,-4.727,-19.974,
2318.750,-0.109,-5.730,-15.999,
2318.800,-0.423,-6.458,-8.387,
2318.850,-0.772,-6.705,2.860,
2318.900,-1.117,-6.269,16.484,
2318.950,-1.427,-5.061,30.107,
2319.000,-1.649,-3.156,40.870,
2319.050,-1.758,-0.785,46.591,
2319.097,,,,1.00
2319.100,-1.732,1.716,46.348,
2319.150,-1.580,4.043,40.627,
2319.155,,,,0.00
2319.200,-1.313,5.920,30.931,
2319.250,-0.964,7.199,19.393,
2319.300,-0.572,7.839,8.387,
2319.350,-0.161,7.941,-0.048,
2319.400,0.236,7.694,-4.606,
2319.450,0.611,7.330,-5.042,
2319.500,0.964,7.069,-2.133,
2319.550,1.309,7.054,2.715,
2319.600,1.658,7.330,7.999,
2319.650,2.033,7.883,12.120,
2319.700,2.439,8.639,13.090,
2319.750,2.893,9.381,8.775,
2319.800,3.390,9.759,-1.891,
2319.850,3.896,9.396,-17.890,
2319.900,4.363,8.058,-36.167,
2319.950,4.739,5.716,-52.554,
2320.000,4.965,2.589,-63.074,
2320.050,5.009,-0.902,-65.159,
2320.100,4.869,-4.247,-58.469,
2320.150,4.564,-6.996,-44.797,
2320.200,4.136,-8.858,-27.537,
2320.250,3.643,-9.730,-10.811,
2320.300,3.133,-9.774,1.794,
2320.350,2.649,-9.323,8.436,
2320.400,2.199,-8.727,9.454,
2320.406,,,,1.00
2320.450,1.780,-8.247,6.690,
2320.464,,,,0.00
2320.500,1.383,-8.014,2.473,
2320.550,0.990,-8.029,-1.067,
2320.600,0.585,-8.203,-2.133,
2320.650,0.170,-8.378,0.630,
2320.700,-0.257,-8.305,7.854,
2320.750,-0.681,-7.738,18.762,
2320.800,-1.056,-6.487,30.980,
2320.850,-1.353,-4.567,41.355,
2320.900,-1.532,-2.182,47.075,
2320.950,-1.575,0.364,46.736,
2321.000,-1.488,2.705,40.433,
2321.050,-1.287,4.567,29.428,
2321.100,-1.008,5.745,15.805,
2321.150,-0.685,6.152,1.988,
2321.200,-0.367,5.861,-9.842,
2321.250,-0.083,5.047,-18.568,
2321.300,0.148,3.898,-24.192,
2321.350,0.314,2.545,-27.198,
2321.400,0.406,1.105,-28.119,
2321.450,0.423,-0.320,-27.489,
2321.500,0.371,-1.673,-25.744,
2321.550,0.253,-2.923,-22.883,
2321.600,0.074,-4.014,-18.471,
2321.650,-0.157,-4.843,-11.975,
2321.700,-0.423,-5.294,-3.151,
2321.712,,,,1.00
2321.750,-0.702,-5.236,7.612,
2321.770,,,,0.00
2321.800,-0.969,-4.567,19.053,
2321.850,-1.182,-3.287,29.137,
2321.900,-1.313,-1.527,35.779,
2321.950,-1.344,0.465,37.670,
2322.000,-1.265,2.414,34.616,
2322.050,-1.091,4.072,27.537,
2322.100,-0.842,5.251,18.084,
2322.150,-0.545,5.890,8.096,
2322.200,-0.236,6.021,-0.873,
2322.250,0.070,5.730,-7.902,
2322.300,0.349,5.149,-12.605,
2322.350,0.589,4.392,-15.223,
2322.400,0.790,3.578,-16.484,
2322.450,0.947,2.734,-17.114,
2322.500,1.065,1.862,-17.502,
2322.550,1.134,0.974,-17.696,
2322.600,1.161,0.087,-17.890,
2322.650,1.143,-0.800,-18.423,
2322.700,1.082,-1.731,-19.441,
2322.750,0.973,-2.734,-20.702,
2322.800,0.812,-3.811,-21.574,
2322.850,0.593,-4.931,-21.186,
2322.900,0.319,-6.007,-18.471,
2322.950,-0.013,-6.894,-12.266,
2323.000,-0.384,-7.389,-1.939,
2323.011,,,,1.00
2323.050,-0.772,-7.229,11.926,
2323.069,,,,0.00
2323.100,-1.139,-6.254,27.198,
2323.150,-1.427,-4.451,40.676,
2323.200,-1.606,-2.007,49.306,
2323.250,-1.641,0.727,51.148,
2323.300,-1.527,3.360,46.106,
2323.350,-1.287,5.527,35.779,
2323.400,-0.951,7.025,22.738,
2323.450,-0.559,7.796,9.696,
2323.500,-0.148,7.912,-1.067,
2323.550,0.249,7.549,-8.048,
2323.600,0.615,6.952,-10.908,
2323.650,0.942,6.341,-10.520,
2323.700,1.244,5.847,-8.290,
2323.750,1.523,5.498,-5.284,
2323.800,1.789,5.309,-2.085,
2323.850,2.046,5.294,0.824,
2323.900,2.313,5.425,2.763,
2323.950,2.587,5.629,3.151,
2324.000,2.875,5.803,1.600,
2324.050,3.172,5.861,-2.085,
2324.100,3.469,5.672,-7.709,
2324.150,3.752,5.134,-14.496,
2324.200,3.997,4.218,-21.041,
2324.250,4.184,2.967,-25.841,
2324.300,4.302,1.527,-27.731,
2324.304,,,,1.00
2324.350,4.337,0.073,-26.228,
2324.361,,,,0.00
2324.400,4.302,-1.207,-21.671,
2324.450,4.206,-2.167,-14.932,
2324.500,4.071,-2.734,-7.175,
2324.550,3.918,-2.880,0.485,
2324.600,3.770,-2.647,7.127,
2324.650,3.643,-2.109,12.023,
2324.700,3.552,-1.367,14.690,
2324.750,3.504,-0.553,14.981,
2324.800,3.499,0.204,13.138,
2324.850,3.530,0.814,9.745,
2324.900,3.587,1.207,5.430,
2324.950,3.661,1.367,0.727,
2325.000,3.731,1.280,-3.879,
2325.050,3.796,0.960,-7.902,
2325.100,3.835,0.451,-10.714,
2325.150,3.844,-0.175,-11.926,
2325.200,3.818,-0.800,-11.587,
2325.250,3.761,-1.367,-9.987,
2325.300,3.678,-1.833,-7.321,
2325.350,3.574,-2.138,-3.782,
2325.400,3.456,-2.225,0.194,
2325.450,3.342,-2.109,4.121,
2325.500,3.242,-1.804,7.709,
2325.550,3.155,-1.324,10.860,
2325.600,3.102,-0.698,13.332,
2325.609,,,,1.00
2325.650,3.085,0.044,14.981,
2325.667,,,,0.00
2325.700,3.102,0.829,15.853,
2325.750,3.168,1.644,15.950,
2325.800,3.268,2.458,15.029,
2325.850,3.412,3.200,12.460,
2325.900,3.595,3.782,7.854,
2325.950,3.800,4.058,1.309,
2326.000,4.014,3.956,-6.642,
2326.050,4.211,3.418,-14.932,
2326.100,4.372,2.429,-22.204,
2326.150,4.468,1.105,-27.053,
2326.200,4.485,-0.393,-28.701,
2326.250,4.429,-1.876,-27.198,
2326.300,4.294,-3.200,-22.980,
2326.350,4.097,-4.247,-16.775,
2326.400,3.857,-4.916,-9.599,
2326.450,3.591,-5.192,-2.715,
2326.500,3.325,-5.134,2.812,
2326.550,3.072,-4.843,6.497,
2326.600,2.836,-4.422,8.436,
2326.650,2.627,-3.956,9.114,
2326.700,2.443,-3.491,9.114,
2326.750,2.278,-3.040,8.921,
2326.800,2.138,-2.603,8.775,
2326.850,2.020,-2.167,8.775,
2326.900,1.920,-1.731,8.969,
2326.910,,,,1.00
2326.950,1.846,-1.280,9.454,
2326.968,,,,0.00
2327.000,1.793,-0.800,10.327,
2327.050,1.763,-0.262,11.490,
2327.100,1.763,0.349,12.702,
2327.150,1.798,1.018,13.914,
2327.200,1.863,1.731,15.417,
2327.250,1.968,2.531,17.453,
2327.300,2.112,3.462,19.683,
2327.350,2.308,4.523,21.089,
2327.400,2.561,5.643,20.459,
2327.450,2.875,6.676,16.629,
2327.500,3.238,7.447,8.678,
2327.550,3.635,7.709,-3.588,
2327.600,4.036,7.214,-18.908,
2327.650,4.390,5.832,-34.325,
2327.700,4.647,3.651,-46.251,
2327.750,4.773,0.974,-52.021,
2327.800,4.747,-1.804,-50.808,
2327.850,4.581,-4.320,-43.488,
2327.900,4.298,-6.298,-31.901,
2327.950,3.927,-7.578,-18.471,
2328.000,3.512,-8.116,-5.915,
2328.050,3.094,-8.043,3.491,
2328.100,2.697,-7.607,8.678,
2328.150,2.330,-7.039,10.036,
2328.200,1.994,-6.516,8.678,
2328.208,,,,1.00
2328.250,1.684,-6.123,5.721,
2328.265,,,,0.00
2328.300,1.388,-5.920,2.182,
2328.350,1.100,-5.920,-1.018,
2328.400,0.803,-6.065,-3.006,
2328.450,0.493,-6.283,-3.103,
2328.500,0.175,-6.458,-0.776,
2328.550,-0.157,-6.458,4.218,
2328.600,-0.484,-6.123,11.442,
2328.650,-0.785,-5.352,19.635,
2328.700,-1.034,-4.131,27.004,
2328.750,-1.213,-2.560,31.804,
2328.800,-1.296,-0.814,32.822,
2328.850,-1.292,0.873,29.719,
2328.900,-1.200,2.283,23.077,
2328.950,-1.047,3.258,14.205,
2329.000,-0.855,3.723,4.557,
2329.050,-0.659,3.694,-4.557,
2329.100,-0.471,3.214,-12.169,
2329.150,-0.323,2.400,-17.550,
2329.200,-0.227,1.367,-20.314,
2329.250,-0.183,0.276,-20.605,
2329.300,-0.201,-0.756,-18.811,
2329.350,-0.266,-1.658,-15.320,
2329.400,-0.371,-2.342,-10.327,
2329.450,-0.511,-2.734,-4.072,
2329.498,,,,1.00
2329.500,-0.659,-2.778,2.909,
2329.550,-0.798,-2.443,9.939,
2329.555,,,,0.00
2329.600,-0.916,-1.760,16.047,
2329.650,-0.986,-0.771,20.168,
2329.700,-0.999,0.364,21.623,
2329.750,-0.947,1.484,20.362,
2329.800,-0.846,2.473,16.872,
2329.850,-0.694,3.229,11.732,
2329.900,-0.511,3.680,5.721,
2329.950,-0.314,3.796,-0.339,
2330.000,-0.122,3.622,-5.818,
2330.050,0.057,3.185,-10.472,
2330.100,0.205,2.545,-14.254,
2330.150,0.314,1.731,-17.114,
2330.200,0.384,0.800,-19.150,
2330.250,0.397,-0.204,-20.508,
2330.300,0.362,-1.265,-21.429,
2330.350,0.275,-2.356,-21.817,
2330.400,0.127,-3.476,-21.041,
2330.450,-0.074,-4.538,-18.132,
2330.500,-0.332,-5.396,-12.120,
2330.550,-0.628,-5.876,-2.763,
2330.600,-0.938,-5.774,9.163,
2330.650,-1.230,-4.989,21.817,
2330.700,-1.462,-3.534,32.725,
2330.750,-1.601,-1.571,39.803,
2330.796,,,,1.00
2330.800,-1.628,0.625,41.888,
2330.850,-1.536,2.793,38.931,
2330.854,,,,0.00
2330.900,-1.340,4.669,31.804,
2330.950,-1.052,6.065,22.059,
2331.000,-0.711,6.894,11.732,
2331.050,-0.345,7.185,2.763,
2331.100,0.022,7.069,-3.394,
2331.150,0.371,6.720,-6.109,
2331.200,0.694,6.341,-5.624,
2331.250,0.999,6.080,-2.909,
2331.300,1.296,6.021,0.921,
2331.350,1.593,6.167,4.994,
2331.400,1.907,6.530,8.533,
2331.450,2.238,7.069,10.520,
2331.500,2.609,7.679,9.502,
2331.550,3.011,8.174,4.266,
2331.600,3.438,8.276,-5.575,
2331.650,3.862,7.752,-18.956,
2331.700,4.241,6.429,-33.307,
2331.750,4.533,4.334,-45.282,
2331.800,4.695,1.702,-51.827,
2331.850,4.708,-1.105,-51.390,
2331.900,4.577,-3.680,-44.263,
2331.950,4.320,-5.701,-32.143,
2332.000,3.979,-6.981,-17.550,
2332.050,3.595,-7.447,-3.151,
2332.092,,,,1.00
2332.100,3.207,-7.199,8.727,
2332.149,,,,0.00
2332.150,2.858,-6.429,16.726,
2332.200,2.557,-5.381,20.992,
2332.250,2.317,-4.247,22.641,
2332.300,2.134,-3.083,22.883,
2332.350,2.007,-1.934,22.398,
2332.400,1.942,-0.829,21.477,
2332.450,1.929,0.218,20.459,
2332.500,1.963,1.207,19.635,
2332.550,2.051,2.167,19.150,
2332.600,2.182,3.113,18.908,
2332.650,2.361,4.058,18.374,
2332.700,2.587,4.989,16.678,
2332.750,2.862,5.803,12.799,
2332.800,3.176,6.370,6.012,
2332.850,3.512,6.516,-3.733,
2332.900,3.848,6.080,-15.563,
2332.950,4.145,4.974,-27.489,
2333.000,4.368,3.243,-36.943,
2333.050,4.485,1.105,-41.742,
2333.100,4.481,-1.134,-40.870,
2333.150,4.363,-3.171,-34.713,
2333.200,4.150,-4.741,-24.725,
2333.250,3.866,-5.701,-12.945,
2333.300,3.556,-6.021,-1.454,
2333.350,3.246,-5.774,8.193,
2333.382,,,,1.00
2333.400,2.963,-5.105,15.272,
2333.438,,,,0.00
2333.450,2.727,-4.160,19.926,
2333.500,2.544,-3.054,22.786,
2333.550,2.417,-1.847,24.386,
2333.600,2.356,-0.582,25.016,
2333.650,2.361,0.684,25.016,
2333.700,2.426,1.920,24.822,
2333.750,2.553,3.156,24.386,
2333.800,2.740,4.392,22.786,
2333.850,2.993,5.527,18.617,
2333.900,3.303,6.385,10.908,
2333.950,3.648,6.749,-0.388,
2334.000,4.001,6.443,-14.254,
2334.050,4.320,5.352,-28.459,
2334.100,4.564,3.505,-40.046,
2334.150,4.691,1.149,-46.348,
2334.200,4.682,-1.367,-46.300,
2334.250,4.547,-3.680,-40.579,
2334.300,4.298,-5.556,-30.883,
2334.350,3.971,-6.836,-19.296,
2334.400,3.591,-7.476,-7.902,
2334.450,3.203,-7.549,1.309,
2334.500,2.823,-7.214,7.078,
2334.550,2.474,-6.705,9.211,
2334.600,2.155,-6.196,8.533,
2334.650,1.859,-5.803,6.206,
2334.666,,,,1.00
2334.700,1.580,-5.556,3.151,
2334.723,,,,0.00
2334.750,1.309,-5.483,0.097,
2334.800,1.038,-5.571,-2.327,
2334.850,0.755,-5.760,-3.588,
2334.900,0.463,-5.978,-3.297,
2334.950,0.157,-6.152,-0.970,
2335.000,-0.157,-6.167,3.782,
2335.050,-0.471,-5.861,10.714,
2335.100,-0.759,-5.134,18.568,
2335.150,-0.999,-3.971,25.550,
2335.200,-1.169,-2.487,30.058,
2335.250,-1.252,-0.844,31.028,
2335.300,-1.252,0.756,28.168,
2335.350,-1.169,2.094,21.962,
2335.400,-1.025,3.025,13.623,
2335.450,-0.851,3.476,4.557,
2335.500,-0.663,3.462,-4.072,
2335.550,-0.489,3.025,-11.345,
2335.600,-0.349,2.254,-16.532,
2335.650,-0.257,1.280,-19.247,
2335.700,-0.218,0.247,-19.586,
2335.750,-0.236,-0.742,-17.890,
2335.800,-0.297,-1.600,-14.447,
2335.850,-0.401,-2.240,-9.454,
2335.900,-0.532,-2.589,-3.248,
2335.943,,,,1.00
2335.950,-0.672,-2.589,3.588,
2335.999,,,,0.00
2336.000,-0.803,-2.225,10.278,
2336.050,-0.908,-1.527,15.902,
2336.100,-0.964,-0.567,19.538,
2336.150,-0.969,0.524,20.605,
2336.200,-0.912,1.585,19.102,
2336.250,-0.803,2.502,15.563,
2336.300,-0.654,3.185,10.617,
2336.350,-0.476,3.592,4.800,
2336.400,-0.284,3.680,-1.212,
2336.450,-0.096,3.447,-6.690,
2336.500,0.070,2.967,-11.199,
2336.550,0.205,2.298,-14.787,
2336.600,0.305,1.469,-17.599,
2336.650,0.358,0.509,-19.635,
2336.700,0.358,-0.524,-20.992,
2336.750,0.305,-1.600,-21.768,
2336.800,0.201,-2.720,-21.720,
2336.850,0.035,-3.825,-20.071,
2336.900,-0.188,-4.814,-15.902,
2336.950,-0.454,-5.527,-8.630,
2337.000,-0.755,-5.789,1.697,
2337.050,-1.056,-5.440,14.011,
2337.100,-1.322,-4.392,26.228,
2337.150,-1.518,-2.720,35.828,
2337.200,-1.610,-0.640,40.821,
2337.221,,,,1.00
2337.250,-1.584,1.556,40.530,
2337.278,,,,0.00
2337.300,-1.449,3.578,35.537,
2337.350,-1.213,5.221,27.198,
2337.400,-0.908,6.356,17.308,
2337.450,-0.559,6.938,7.660,
2337.500,-0.196,7.054,-0.145,
2337.550,0.157,6.821,-5.042,
2337.600,0.493,6.429,-6.690,
2337.650,0.798,6.050,-5.478,
2337.700,1.091,5.818,-2.473,
2337.750,1.374,5.789,1.261,
2337.800,1.662,5.949,4.994,
2337.850,1.963,6.298,8.145,
2337.900,2.286,6.807,9.793,
2337.950,2.640,7.374,8.581,
2338.000,3.028,7.810,3.345,
2338.050,3.434,7.869,-6.157,
2338.100,3.835,7.316,-18.762,
2338.150,4.193,6.021,-31.949,
2338.200,4.464,4.029,-42.567,
2338.250,4.612,1.571,-47.997,
2338.300,4.625,-1.004,-47.027,
2338.350,4.503,-3.345,-39.949,
2338.400,4.272,-5.163,-28.313,
2338.450,3.962,-6.254,-14.544,
2338.500,3.617,-6.589,-1.261,
2338.513,,,,1.00
2338.550,3.281,-6.283,9.696,
2338.571,,,,0.00
2338.600,2.976,-5.512,17.647,
2338.650,2.718,-4.422,22.689,
2338.700,2.526,-3.156,25.307,
2338.750,2.404,-1.833,26.277,
2338.800,2.343,-0.509,26.374,
2338.850,2.352,0.814,26.034,
2338.900,2.426,2.109,25.356,
2338.950,2.566,3.360,24.095,
2339.000,2.762,4.552,21.623,
2339.050,3.024,5.600,16.823,
2339.100,3.334,6.356,8.775,
2339.150,3.674,6.603,-2.666,
2339.200,4.019,6.181,-16.387,
2339.250,4.320,4.974,-29.961,
2339.300,4.542,3.069,-40.482,
2339.350,4.643,0.727,-45.718,
2339.400,4.616,-1.716,-44.991,
2339.450,4.464,-3.956,-38.834,
2339.500,4.206,-5.745,-28.652,
2339.550,3.866,-6.894,-16.581,
2339.600,3.491,-7.374,-5.139,
2339.650,3.111,-7.301,3.636,
2339.700,2.749,-6.880,8.921,
2339.750,2.417,-6.298,11.005,
2339.800,2.121,-5.701,10.763,
2339.813,,,,1.00
2339.850,1.850,-5.178,9.114,
2339.871,,,,0.00
